1,358.3678826657905,1,147743
2,379.4450857875246,1,174142
3,389.9391792543482,1,162507
4,367.4845285121478,1,177093
5,428.3277654767023,1,138383
6,395.3850291698011,1,168505
7,358.4372597421212,1,63902
8,363.4108396992541,1,152356
9,379.4444818973665,1,49944
10,383.4084095464337,1,180188
11,368.2948441181675,1,43899
12,358.3678814253733,1,107937
13,379.18545669796055,1,183729
14,379.4484416203725,1,179752
15,358.43729343191546,1,109732
16,408.00355445115326,1,98378
17,399.4640752851046,1,168524
18,401.5066343771231,1,189392
19,358.4372643738172,1,86946
20,379.36123772211363,1,170387
21,416.50262045627886,1,197988
22,442.6993133928429,1,158801
23,409.3398690866934,1,186574
24,358.43726267956913,1,36108
25,358.43727572893096,1,152900
